project	sample	experiment	run	reads_downloaded	paired_end	sra_misreported_paired_end	mapped_read_count	tissue	sharq_beta_cell_type	avg_read_length	characteristics	dataset
SRP012682	SRS644762	SRX620071	SRR1447893	90191474	TRUE	FALSE	86519640	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS525974	SRX418437	SRR1095188	90182762	TRUE	FALSE	88038297	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS649733	SRX637855	SRR1489803	89517448	TRUE	FALSE	87192987	breast	NA	152	NA	SRP012682_breast
SRP012682	SRS644646	SRX619035	SRR1445387	89491842	TRUE	FALSE	86820068	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS333043	SRX198976	SRR600361	89409650	TRUE	FALSE	83727492	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS625454	SRX562537	SRR1318920	89024352	TRUE	FALSE	85306770	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS643977	SRX614393	SRR1432563	88972904	TRUE	FALSE	87145338	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS638556	SRX603699	SRR1410742	88938344	TRUE	FALSE	87226133	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS635307	SRX592587	SRR1384073	88906624	TRUE	FALSE	87706962	nerve	NA	152	NA	SRP012682_nerve
SRP012682	SRS525104	SRX414958	SRR1088832	88830836	TRUE	FALSE	87679677	cervix_uteri	NA	152	NA	SRP012682_cervix_uteri
SRP012682	SRS649450	SRX635927	SRR1485060	88795654	TRUE	FALSE	86512287	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS644045	SRX614946	SRR1434009	88353332	TRUE	FALSE	85910377	lung	NA	152	NA	SRP012682_lung
SRP012682	SRS524622	SRX409650	SRR1078439	85773719	TRUE	FALSE	83476913	blood_vessel	NA	147	NA	SRP012682_blood_vessel
SRP012682	SRS648858	SRX634241	SRR1479955	87931846	TRUE	FALSE	84571937	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS389838	SRX223059	SRR661409	87737110	TRUE	FALSE	34734122	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS634145	SRX589304	SRR1376676	87572216	TRUE	FALSE	85288776	lung	NA	152	NA	SRP012682_lung
SRP012682	SRS644398	SRX616976	SRR1440119	87120874	TRUE	FALSE	85947997	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS628810	SRX574776	SRR1345847	86848432	TRUE	FALSE	83520492	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS638533	SRX603479	SRR1410242	86415582	TRUE	FALSE	83540296	stomach	NA	152	NA	SRP012682_stomach
SRP012682	SRS525967	SRX418354	SRR1094457	86356056	TRUE	FALSE	84373650	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS650165	SRX640909	SRR1500382	85726900	TRUE	FALSE	83636027	adrenal_gland	NA	152	NA	SRP012682_adrenal_gland
SRP012682	SRS625495	SRX562874	SRR1319793	85651974	TRUE	FALSE	81205399	ovary	NA	152	NA	SRP012682_ovary
SRP012682	SRS638392	SRX603250	SRR1409721	85431882	TRUE	FALSE	80513192	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS636345	SRX595440	SRR1390119	85385210	TRUE	FALSE	83472630	pituitary	NA	152	NA	SRP012682_pituitary
SRP012682	SRS628815	SRX574828	SRR1345953	85114908	TRUE	FALSE	83443830	breast	NA	152	NA	SRP012682_breast
SRP012682	SRS625645	SRX564032	SRR1322619	85057540	TRUE	FALSE	80843206	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS627442	SRX570182	SRR1335400	85040506	TRUE	FALSE	81950324	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS625345	SRX561936	SRR1317344	85005214	TRUE	FALSE	82884543	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS637684	SRX598698	SRR1397242	84900976	TRUE	FALSE	81931675	vagina	NA	152	NA	SRP012682_vagina
SRP012682	SRS625630	SRX563914	SRR1322312	84897426	TRUE	FALSE	80341985	liver	NA	152	NA	SRP012682_liver
SRP012682	SRS627586	SRX570720	SRR1336593	84833408	TRUE	FALSE	82428023	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS643905	SRX613795	SRR1431059	84656672	TRUE	FALSE	82316352	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS644183	SRX616039	SRR1436822	84648570	TRUE	FALSE	82225854	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS638306	SRX602719	SRR1408368	84621528	TRUE	FALSE	82954799	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS627435	SRX570135	SRR1335254	84563974	TRUE	FALSE	82558624	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS636103	SRX594426	SRR1387702	84321636	TRUE	FALSE	82191670	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS624123	SRX559519	SRR1312802	84061022	TRUE	FALSE	81683416	nerve	NA	152	NA	SRP012682_nerve
SRP012682	SRS525357	SRX417257	SRR1093410	84048142	TRUE	FALSE	82389072	vagina	NA	152	NA	SRP012682_vagina
SRP012682	SRS629705	SRX578676	SRR1355475	83948252	TRUE	FALSE	82215342	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS629825	SRX579612	SRR1357826	83923118	TRUE	FALSE	82275268	breast	NA	152	NA	SRP012682_breast
SRP012682	SRS636112	SRX594499	SRR1387899	83885462	TRUE	FALSE	82403661	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS526116	SRX419806	SRR1097883	83877236	TRUE	FALSE	81585074	pancreas	NA	152	NA	SRP012682_pancreas
SRP012682	SRS643987	SRX614482	SRR1432783	83821870	TRUE	FALSE	82097441	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS629992	SRX580696	SRR1361174	83689130	TRUE	FALSE	82422974	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS638292	SRX602609	SRR1408091	83623140	TRUE	FALSE	81519413	stomach	NA	152	NA	SRP012682_stomach
SRP012682	SRS644121	SRX615541	SRR1435584	83415330	TRUE	FALSE	79430363	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS637671	SRX598590	SRR1396967	82956894	TRUE	FALSE	80340561	lung	NA	152	NA	SRP012682_lung
SRP012682	SRS639482	SRX607286	SRR1419656	82789344	TRUE	FALSE	81204050	breast	NA	152	NA	SRP012682_breast
SRP012682	SRS644200	SRX616194	SRR1437186	82665598	TRUE	FALSE	81010156	stomach	NA	152	NA	SRP012682_stomach
SRP012682	SRS639459	SRX607072	SRR1419148	82586300	TRUE	FALSE	81700973	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS524367	SRX406695	SRR1072700	82490468	TRUE	FALSE	81036507	stomach	NA	152	NA	SRP012682_stomach
SRP012682	SRS645800	SRX622836	SRR1454158	82124508	TRUE	FALSE	80235121	breast	NA	152	NA	SRP012682_breast
SRP012682	SRS645736	SRX622266	SRR1452785	82015268	TRUE	FALSE	80243201	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS649660	SRX637234	SRR1488237	81861026	TRUE	FALSE	80454851	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS524882	SRX412691	SRR1084417	81858470	TRUE	FALSE	79306027	muscle	NA	152	NA	SRP012682_muscle
SRP012682	SRS636564	SRX596015	SRR1391678	81657518	TRUE	FALSE	79965603	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS638188	SRX601993	SRR1406265	81440676	TRUE	FALSE	79931643	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS634080	SRX588790	SRR1375371	81318070	TRUE	FALSE	79725432	small_intestine	NA	152	NA	SRP012682_small_intestine
SRP012682	SRS374743	SRX203538	SRR612587	81307860	TRUE	FALSE	35980350	bone_marrow	NA	152	NA	SRP012682_bone_marrow
SRP012682	SRS524539	SRX408706	SRR1076559	81246810	TRUE	FALSE	79381283	nerve	NA	152	NA	SRP012682_nerve
SRP012682	SRS631312	SRX583323	SRR1366367	80669714	TRUE	FALSE	76873410	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS629698	SRX578629	SRR1355328	80466856	TRUE	FALSE	78789995	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS636355	SRX595537	SRR1390331	80060416	TRUE	FALSE	75037155	testis	NA	152	NA	SRP012682_testis
SRP012682	SRS644103	SRX615402	SRR1435206	80054410	TRUE	FALSE	77322104	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS623914	SRX558128	SRR1309619	79804396	TRUE	FALSE	76604462	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS525182	SRX415444	SRR1089853	79757266	TRUE	FALSE	78534284	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS625648	SRX564056	SRR1322683	79687584	TRUE	FALSE	78883196	adrenal_gland	NA	152	NA	SRP012682_adrenal_gland
SRP012682	SRS524603	SRX409428	SRR1077996	79588468	TRUE	FALSE	78247408	uterus	NA	152	NA	SRP012682_uterus
SRP012682	SRS649719	SRX637736	SRR1489502	79555232	TRUE	FALSE	77635664	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS644417	SRX617153	SRR1440541	79415428	TRUE	FALSE	77723549	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS626961	SRX567661	SRR1329835	79386892	TRUE	FALSE	77376270	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS634786	SRX591057	SRR1380523	78832024	TRUE	FALSE	76626537	vagina	NA	152	NA	SRP012682_vagina
SRP012682	SRS524276	SRX405652	SRR1070665	78665936	TRUE	FALSE	77047950	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS524879	SRX412655	SRR1084347	78554850	TRUE	FALSE	76326355	testis	NA	152	NA	SRP012682_testis
SRP012682	SRS639342	SRX606095	SRR1416819	78252334	TRUE	FALSE	76927379	small_intestine	NA	152	NA	SRP012682_small_intestine
SRP012682	SRS626818	SRX567038	SRR1328551	78217732	TRUE	FALSE	76735974	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS625515	SRX563040	SRR1320203	78200808	TRUE	FALSE	75915821	stomach	NA	152	NA	SRP012682_stomach
SRP012682	SRS525393	SRX417674	SRR1094241	78094164	TRUE	FALSE	76269876	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS643945	SRX614123	SRR1431887	78092478	TRUE	FALSE	76555863	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS524821	SRX411955	SRR1082957	78061364	TRUE	FALSE	77091262	stomach	NA	152	NA	SRP012682_stomach
SRP012682	SRS625482	SRX562761	SRR1319520	77751450	TRUE	FALSE	76350498	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS524551	SRX408842	SRR1076847	77725808	TRUE	FALSE	75213793	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS526080	SRX419493	SRR1097221	77705698	TRUE	FALSE	76868720	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS389940	SRX223376	SRR662186	77508370	TRUE	FALSE	71832558	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS644150	SRX615754	SRR1436127	77274888	TRUE	FALSE	74778926	pituitary	NA	152	NA	SRP012682_pituitary
SRP012682	SRS626959	SRX567647	SRR1329811	77156156	TRUE	FALSE	74720236	adrenal_gland	NA	152	NA	SRP012682_adrenal_gland
SRP012682	SRS644770	SRX620140	SRR1448075	77092266	TRUE	FALSE	75000897	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS648642	SRX632356	SRR1475408	77037154	TRUE	FALSE	76008458	breast	NA	152	NA	SRP012682_breast
SRP012682	SRS650196	SRX641212	SRR1502143	76966872	TRUE	FALSE	73938903	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS629393	SRX576498	SRR1349608	76911728	TRUE	FALSE	75809108	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS408500	SRX260986	SRR815164	76889670	TRUE	FALSE	71672746	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS526007	SRX418832	SRR1095985	76749218	TRUE	FALSE	74537518	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS637660	SRX598525	SRR1396765	76745326	TRUE	FALSE	74986361	spleen	NA	152	NA	SRP012682_spleen
SRP012682	SRS524839	SRX412173	SRR1083384	76301930	TRUE	FALSE	74827990	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS645978	SRX624406	SRR1458026	76180224	TRUE	FALSE	74670064	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS643911	SRX613840	SRR1431183	76166084	TRUE	FALSE	71727597	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS626642	SRX566740	SRR1328073	75927554	TRUE	FALSE	74650545	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS644612	SRX618752	SRR1444678	75899408	TRUE	FALSE	73645569	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS628381	SRX573639	SRR1343302	75819772	TRUE	FALSE	74018816	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS389736	SRX222750	SRR665429	75668400	TRUE	FALSE	69733412	lung	NA	152	NA	SRP012682_lung
SRP012682	SRS636067	SRX594212	SRR1387032	75564486	TRUE	FALSE	74182519	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS648619	SRX632156	SRR1474930	75187600	TRUE	FALSE	72768095	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS637734	SRX599057	SRR1398272	75133844	TRUE	FALSE	72340993	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS534942	SRX434882	SRR1120711	75129864	TRUE	FALSE	73275903	stomach	NA	152	NA	SRP012682_stomach
SRP012682	SRS629991	SRX580688	SRR1361093	75056836	TRUE	FALSE	72782761	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS646012	SRX624731	SRR1458769	75054708	TRUE	FALSE	73132845	bone_marrow	NA	152	NA	SRP012682_bone_marrow
SRP012682	SRS625532	SRX563136	SRR1320424	74817348	TRUE	FALSE	72338011	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS649531	SRX636135	SRR1485482	74781288	TRUE	FALSE	73072273	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS629703	SRX578658	SRR1355432	74774048	TRUE	FALSE	73333960	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS648504	SRX631190	SRR1472704	74569894	TRUE	FALSE	72695660	breast	NA	152	NA	SRP012682_breast
SRP012682	SRS626200	SRX565558	SRR1325711	74540636	TRUE	FALSE	73171194	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS639178	SRX604819	SRR1413625	74513564	TRUE	FALSE	72713901	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS525391	SRX417652	SRR1094192	74473140	TRUE	FALSE	73156654	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS526673	SRX422087	SRR1102031	74164312	TRUE	FALSE	72575835	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS644172	SRX615934	SRR1436583	73981128	TRUE	FALSE	72459822	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS629510	SRX577394	SRR1352129	73736758	TRUE	FALSE	70191984	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS627451	SRX570282	SRR1335605	73601728	TRUE	FALSE	72150878	prostate	NA	152	NA	SRP012682_prostate
SRP012682	SRS639517	SRX607585	SRR1420413	73563982	TRUE	FALSE	71907796	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS649673	SRX637342	SRR1488514	73346150	TRUE	FALSE	72344398	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS645837	SRX623161	SRR1454950	73258760	TRUE	FALSE	71310102	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS629531	SRX577622	SRR1352597	72816702	TRUE	FALSE	71384391	testis	NA	152	NA	SRP012682_testis
SRP012682	SRS643846	SRX613217	SRR1429748	72640516	TRUE	FALSE	71457442	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS525172	SRX415333	SRR1089643	72608174	TRUE	FALSE	71158734	testis	NA	152	NA	SRP012682_testis
SRP012682	SRS648415	SRX630392	SRR1470774	72070314	TRUE	FALSE	70306083	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS525190	SRX415539	SRR1090046	71844650	TRUE	FALSE	70242184	breast	NA	152	NA	SRP012682_breast
SRP012682	SRS524820	SRX411939	SRR1082933	71657358	TRUE	FALSE	70555134	stomach	NA	152	NA	SRP012682_stomach
SRP012682	SRS525203	SRX415697	SRR1090359	71265954	TRUE	FALSE	70306040	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS638009	SRX600829	SRR1403072	71214944	TRUE	FALSE	69622194	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS625748	SRX564720	SRR1324412	70704038	TRUE	FALSE	67441381	liver	NA	152	NA	SRP012682_liver
SRP012682	SRS648184	SRX628293	SRR1465824	70685270	TRUE	FALSE	68274753	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS525120	SRX415090	SRR1089106	70540516	TRUE	FALSE	69015497	vagina	NA	152	NA	SRP012682_vagina
SRP012682	SRS526588	SRX421536	SRR1100991	70156194	TRUE	FALSE	69330589	liver	NA	152	NA	SRP012682_liver
SRP012682	SRS629822	SRX579592	SRR1357733	70125624	TRUE	FALSE	69108876	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS631754	SRX585131	SRR1370085	69934264	TRUE	FALSE	68308875	nerve	NA	152	NA	SRP012682_nerve
SRP012682	SRS624125	SRX559542	SRR1312822	69810058	TRUE	FALSE	67681890	breast	NA	152	NA	SRP012682_breast
SRP012682	SRS629459	SRX576967	SRR1350997	69752802	TRUE	FALSE	65938800	stomach	NA	152	NA	SRP012682_stomach
SRP012682	SRS627584	SRX570704	SRR1336548	69559188	TRUE	FALSE	68158157	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS648624	SRX632206	SRR1475022	69548776	TRUE	FALSE	68318390	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS629866	SRX579891	SRR1358713	69443352	TRUE	FALSE	68228506	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS637928	SRX600248	SRR1401403	69345916	TRUE	FALSE	67240648	vagina	NA	152	NA	SRP012682_vagina
SRP012682	SRS644474	SRX617636	SRR1441768	69156892	TRUE	FALSE	67617387	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS648173	SRX628197	SRR1465587	69038406	TRUE	FALSE	68095088	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS629786	SRX579240	SRR1356976	69015010	TRUE	FALSE	66904599	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS648220	SRX628613	SRR1466597	68802790	TRUE	FALSE	66958257	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS525004	SRX414160	SRR1087297	68774512	TRUE	FALSE	67712308	adrenal_gland	NA	152	NA	SRP012682_adrenal_gland
SRP012682	SRS526692	SRX422314	SRR1102489	68758978	TRUE	FALSE	67074808	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS636120	SRX594551	SRR1388025	68425832	TRUE	FALSE	67324952	lung	NA	152	NA	SRP012682_lung
SRP012682	SRS524236	SRX405171	SRR1069714	67958228	TRUE	FALSE	66576314	stomach	NA	152	NA	SRP012682_stomach
SRP012682	SRS626198	SRX565538	SRR1325665	67370292	TRUE	FALSE	66213168	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS526541	SRX421082	SRR1099789	67330458	TRUE	FALSE	65967970	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS636684	SRX596376	SRR1392456	67319302	TRUE	FALSE	66037761	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS638385	SRX603182	SRR1409554	67235572	TRUE	FALSE	65496083	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS524432	SRX407563	SRR1074359	67201128	TRUE	FALSE	66300305	muscle	NA	152	NA	SRP012682_muscle
SRP012682	SRS374803	SRX203665	SRR613162	67038176	TRUE	FALSE	49659905	bone_marrow	NA	152	NA	SRP012682_bone_marrow
SRP012682	SRS649617	SRX636863	SRR1487321	66744958	TRUE	FALSE	65583153	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS629246	SRX575580	SRR1347278	66711368	TRUE	FALSE	65757653	pituitary	NA	152	NA	SRP012682_pituitary
SRP012682	SRS637654	SRX598479	SRR1396640	66674532	TRUE	FALSE	65195510	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS639464	SRX607127	SRR1419258	66486128	TRUE	FALSE	65462188	muscle	NA	152	NA	SRP012682_muscle
SRP012682	SRS650086	SRX640192	SRR1498640	66360546	TRUE	FALSE	64664696	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS524364	SRX406651	SRR1072626	66149186	TRUE	FALSE	65496055	adrenal_gland	NA	152	NA	SRP012682_adrenal_gland
SRP012682	SRS646058	SRX625158	SRR1459804	66144090	TRUE	FALSE	65151792	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS627426	SRX570034	SRR1335047	65832862	TRUE	FALSE	64373300	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS627761	SRX571447	SRR1338346	65719134	TRUE	FALSE	64314885	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS646032	SRX624909	SRR1459190	65642640	TRUE	FALSE	64537396	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS636582	SRX596173	SRR1392030	65423434	TRUE	FALSE	63834204	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS635195	SRX592289	SRR1383301	65313692	TRUE	FALSE	64369085	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS525294	SRX416508	SRR1091942	65211364	TRUE	FALSE	64362126	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS631410	SRX583896	SRR1367807	65053764	TRUE	FALSE	64031129	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS649643	SRX637085	SRR1487867	64278784	TRUE	FALSE	62705606	stomach	NA	152	NA	SRP012682_stomach
SRP012682	SRS643951	SRX614165	SRR1432014	64088164	TRUE	FALSE	62920642	prostate	NA	152	NA	SRP012682_prostate
SRP012682	SRS626207	SRX565617	SRR1325871	62893714	TRUE	FALSE	61208584	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS624015	SRX559045	SRR1311688	62850604	TRUE	FALSE	61502275	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS638268	SRX602496	SRR1407671	62736278	TRUE	FALSE	61924289	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS634129	SRX589174	SRR1376334	61990088	TRUE	FALSE	60890906	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS637682	SRX598670	SRR1397180	61574636	TRUE	FALSE	59238615	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS627160	SRX568942	SRR1332754	61410462	TRUE	FALSE	60464227	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS648222	SRX628631	SRR1466641	61138096	TRUE	FALSE	60374010	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS524712	SRX410715	SRR1080534	60593808	TRUE	FALSE	59758697	vagina	NA	152	NA	SRP012682_vagina
SRP012682	SRS526070	SRX419371	SRR1096987	59545638	TRUE	FALSE	58645267	breast	NA	152	NA	SRP012682_breast
SRP012682	SRS643824	SRX613051	SRR1429287	59194568	TRUE	FALSE	58259120	spleen	NA	152	NA	SRP012682_spleen
SRP012682	SRS648613	SRX632094	SRR1474795	59075088	TRUE	FALSE	57394041	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS524730	SRX410929	SRR1080951	58523204	TRUE	FALSE	57509704	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS645782	SRX622685	SRR1453787	57780876	TRUE	FALSE	56278354	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS629996	SRX580724	SRR1361195	57554152	TRUE	FALSE	56826955	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS524747	SRX411135	SRR1081357	57297822	TRUE	FALSE	55999149	testis	NA	152	NA	SRP012682_testis
SRP012682	SRS333028	SRX199044	SRR600784	56131152	TRUE	FALSE	50931322	lung	NA	202	NA	SRP012682_lung
SRP012682	SRS627167	SRX568993	SRR1332904	53768400	TRUE	FALSE	52958419	pituitary	NA	152	NA	SRP012682_pituitary
SRP012682	SRS389542	SRX222229	SRR657611	49726652	TRUE	FALSE	26342286	lung	NA	152	NA	SRP012682_lung
SRP012682	SRS332936	SRX199102	SRR601068	373539802	TRUE	FALSE	96308027	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS389517	SRX222148	SRR657492	232226234	TRUE	FALSE	224518676	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS1036402	SRX1153333	SRR2167209	197341422	TRUE	FALSE	193473635	pancreas	NA	500	NA	SRP012682_pancreas
SRP012682	SRS389776	SRX222877	SRR665586	194841286	TRUE	FALSE	184418058	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS408930	SRX262050	SRR821690	188892806	TRUE	FALSE	170048313	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS389587	SRX222308	SRR658597	168960244	TRUE	FALSE	162836500	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS627770	SRX571517	SRR1338536	168842232	TRUE	FALSE	166270667	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS408322	SRX260410	SRR811261	160686372	TRUE	FALSE	155122842	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS408678	SRX261411	SRR817880	159450948	TRUE	FALSE	152040764	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS389760	SRX222824	SRR660638	158913614	TRUE	FALSE	131146827	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS649704	SRX637601	SRR1489177	149998252	TRUE	FALSE	147289196	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS389020	SRX221269	SRR654969	149142004	TRUE	FALSE	144932615	thyroid	NA	152	NA	SRP012682_thyroid
